1,3,100.657648
2,3,98.416407
3,3,90.517021
4,3,88.720236
5,3,85.273624
6,3,85.26075
7,3,85.777373
8,3,85.174125
9,3,85.128625
10,3,86.122413
11,3,85.695664
12,3,85.205792
13,3,85.953455
14,3,85.22
15,3,84.998667
16,3,86.20262
17,3,85.292832
18,3,85.127917
19,4,86.101705
20,3,85.064667
21,3,85.178542
22,3,85.682498
23,3,85.472041
24,3,85.134917
25,4,86.058663
26,4,85.137
27,4,85.268708
28,4,86.45162
29,4,85.225666
30,4,85.192249
31,4,86.223746
32,4,85.308999
33,4,86.537995
34,4,85.226541
35,4,85.075167
36,4,85.149709
37,4,86.564244
38,4,85.630248
39,4,85.177958
40,4,85.379666
41,4,85.131583
42,4,86.651035
43,3,85.017334
44,3,87.329117
45,3,85.68404
46,3,86.464369
47,3,85.170042
48,3,84.991292
49,3,85.205166
50,3,85.2075
51,3,85.985288
52,3,85.193541
53,4,85.166
54,4,85.835664
55,4,85.350249
56,4,85.378499
57,4,85.132834
58,4,85.145542
59,4,85.008333
60,4,85.844247
61,4,85.285166
62,4,85.110792
63,4,86.101288
64,4,85.305458
65,4,85.034958
66,4,85.54954
67,3,85.052583
68,3,85.129833
69,3,86.405119
70,4,85.19875
71,4,85.456374
72,5,86.244871
73,5,85.168958
74,5,85.270499
75,5,85.176792
76,5,85.360082
77,6,85.465207
78,6,86.820743
79,5,85.094708
80,5,85.222416
81,5,85.723622
82,5,85.205958
83,4,85.082041
84,4,85.745622
85,4,85.048459
86,4,85.968622
87,4,86.29337
88,4,85.833455
89,4,85.112833
90,4,85.965496
91,4,85.13325
92,5,85.136875
93,5,85.120166
94,5,85.225457
95,5,85.227791
96,5,85.619289
97,5,85.355916
98,4,85.695789
99,4,87.552741
100,4,85.375165
101,4,85.073709
102,4,85.088583
103,5,85.335832
104,4,86.004579
105,5,85.344416
106,5,85.180124
107,4,85.354957
108,4,86.32862
109,5,85.297208
110,4,85.235499
111,4,85.312249
112,5,85.13875
113,5,85.907788
114,5,85.074833
115,5,85.349957
116,5,85.251165
117,5,86.365328
118,5,85.086666
119,5,85.897163
120,5,85.053916
121,5,85.50754
122,5,86.147371
123,5,85.150833
124,5,85.295374
125,5,86.660577
126,5,85.189083
127,5,85.031792
128,5,85.523956
129,5,85.253582
130,5,85.497831
131,5,85.851955
132,5,85.271083
133,5,86.510119
134,5,86.131662
135,5,85.167333
136,5,85.179999
137,5,85.201374
138,5,85.310665
139,5,85.061666
140,5,86.300495
141,5,85.061458
142,5,86.695077
143,5,86.256745
144,5,86.495869
145,5,85.297207
146,5,85.570914
147,5,86.830826
148,5,85.352457
149,5,86.245953
150,5,85.46304
151,4,85.648998
152,5,86.221871
153,4,85.1105
154,4,85.200249
155,4,85.692164
156,4,85.350749
157,4,86.224911
158,3,86.626119
159,3,85.254458
160,3,85.218207
161,4,86.432078
162,2,85.077625
163,2,85.218791
164,2,85.199291
165,2,85.40204
166,2,86.820784
167,4,85.143708
168,5,85.122708
169,5,85.364957
170,4,86.470952
171,4,85.262999
172,4,85.070499
173,4,85.84433
174,2,85.166208
175,4,86.044079
176,4,85.400373
177,3,86.656743
178,3,86.970617
179,3,85.371623
180,3,85.255457
181,4,85.181333
182,4,85.222249
183,4,85.15825
184,3,85.982871
185,3,85.380748
186,3,86.301286
187,3,86.214453
188,3,85.863496
189,3,85.282457
190,3,85.106958
191,3,85.238791
192,3,85.339665
193,3,86.270078
194,3,85.220541
195,3,85.167958
196,3,86.388702
197,3,86.070371
198,3,85.321707
199,3,86.09637
200,4,85.388415
201,4,85.085
202,3,86.326828
203,3,85.15804
204,4,85.407123
205,5,86.149162
206,4,85.463706
207,3,85.276749
208,3,85.340831
209,4,85.165415
210,4,85.975579
211,2,85.991787
212,2,85.1115
213,3,85.300707
214,2,87.065159
215,3,85.186999
216,4,85.348415
217,5,85.24904
218,3,85.614205
219,3,86.108913
220,3,85.371582
221,3,85.630081
222,3,85.413207
223,3,86.408452
224,3,85.151249
225,3,85.150416
226,3,85.207707
227,3,85.357915
228,3,86.131411
229,3,85.179499
230,3,85.37129
231,4,85.522622
232,4,87.022033
233,4,85.126041
234,3,85.227749
235,3,85.289165
236,4,85.140249
237,4,86.010537
238,4,85.462122
239,5,85.178082
240,4,85.197874
241,4,85.616789
242,3,85.209207
243,3,85.242249
244,4,85.310373
245,4,85.15054
246,3,86.248494
247,3,85.312748
